sample_name,trial,cycle_number,line1_slope,line1_intercept,line2_quad_coeff,line2_line_coeff,line2_const_coeff,line3_quad_coeff,line3_line_coeff,line3_const_coeff,line4_slope,line4_intercept,max_peak,min_peak,time_line1,time_line2,time_line3,time_line4,viscosity_cp
si1000,t3,5,0.022057142857143146,-1.483414666666685,-0.008713690961140663,1.1994399220447276,-41.15106164852745,-0.0014663930608531067,0.20350825473807216,-6.942581645612832,-0.09248571428571696,7.114823780952592,0.12233142857142856,-0.0935885714285714,1.0,6.003,7.009,1.0,1000
si1000,t3,6,0.030471428571429152,-2.467722252380999,-0.009741664050236068,1.623140589604779,-67.4858302902257,-0.0010789879028530159,0.17862723828970048,-7.268797409352424,-0.10712857142857224,9.811893423809591,0.12282857142857141,-0.0924942857142859,1.0,5.5,7.0,1.0,1000
si5000,t1,1,0.005285714285714235,-0.1451598571428569,-0.0025753149671908578,0.06538790030756646,-0.31328822631726727,-0.004510865995258172,0.11444292704837333,-0.6311248843161006,-0.03310000000000024,0.5458212333333375,0.09181142857142856,-0.13002285714285702,0.9999999999999996,7.0009999999999994,6.001000000000001,1.0,5000
si5000,t1,2,0.025000000000000064,-0.49711166666666784,-0.004342310286752512,0.21106758996228375,-2.4604669965362587,-0.0027700356120708694,0.14550679100601788,-1.8073798808379737,-0.044499999999999325,1.4005096666666437,0.10591428571428568,-0.04532000000000002,1.0,6.004000000000001,6.500999999999998,1.0000000000000036,5000
si5000,t1,3,0.02051428571428629,-0.7097557714285907,-0.0031138404452694733,0.25500090676564796,-5.069559279933597,0.0004134983355044184,-0.04029260830448032,0.9780429206793033,-0.04220000000000015,2.5500441333333406,0.11931428571428569,-0.0414800000000001,1.0,4.0,23.0,1.0,5000
si5000,t1,4,0.018270121111900527,-1.1669922378166266,-0.004234359925788156,0.5738290601969003,-19.345314169769555,-0.0026443377902687633,0.3698258411931936,-12.835641668419006,-0.024795172511467796,1.8585611221708445,0.0964342857142857,-0.041782857142857156,1.0009999999999977,6.0,7.004000000000005,1.0049999999999955,5000
si5000,t1,5,0.026995815443271395,-2.1021358708096143,-0.0038915256172407826,0.642827576378051,-26.44999041074278,-0.002665418782897916,0.4503357902188797,-18.923150972909475,-0.022714285714286336,2.0349856666667225,0.10081142857142857,-0.03482285714285716,1.0030000000000001,5.5,7.0,1.0,5000
si5000,t2,1,0.028742857142857257,-0.4310815428571446,-0.003131263022691559,0.12759594029969892,-1.2032601677724366,-0.0026736547242139828,0.11877362931670908,-1.2188334399735776,-0.024714285714285623,0.6826241428571401,0.09945714285714283,-0.026851428571428613,1.0,5.5,7.004000000000001,1.0,5000
si5000,t2,2,0.020077817594387763,-0.5927911070777017,-0.0031612715855574617,0.2211425611303098,-3.769053795399078,-0.003355067789353055,0.25086866431850324,-4.592833404662664,-0.029314285714286372,1.2356770666666956,0.09777714285714284,-0.021457142857142925,1.0009999999999977,6.5000000000000036,6.0,1.0,5000
si5000,t2,3,0.018585714285714598,-0.8222749619047754,-0.003170692164978124,0.3143018177708244,-7.691415553758232,-0.001957472527472664,0.20026759886971635,-5.025044444352606,-0.043585714285715754,2.484033057142941,0.09930285714285714,-0.021802857142857145,1.0,6.0,6.5,1.0,5000
si5000,t2,4,0.012171428571428625,-0.7207056380952412,-0.0030947641673031018,0.39773914533936605,-12.681861006116598,-0.0022558768004086144,0.2982326657172827,-9.760106599551987,-0.03997142857142819,2.861750914285686,0.09820571428571429,-0.0191257142857143,1.0,6.500999999999998,6.003,1.0,5000
si5000,t2,5,0.009657142857142498,-0.7104252571428308,-0.00267809597820937,0.42373908342020516,-16.66373842291611,-0.003269359212216744,0.5310624195234019,-21.472331198499283,-0.016014285714286043,1.3766309571428854,0.09774285714285713,-0.014637142857142862,1.0,7.009,6.0,1.0,5000
si5000,t2,6,0.022042857142856188,-1.934123252380868,-0.002797431140287831,0.5239578145282467,-24.435283283199684,-0.0027356357927788527,0.5223953915228019,-24.839311981137502,-0.023700000000000186,2.3929465666666845,0.0999142857142857,-0.01471142857142859,1.0,6.0,6.5,1.0,5000
si5000,t3,1,0.02224285714285716,-0.08523427142857148,-0.0011859811616954474,0.03196513591836736,-0.09366597413348515,-0.0028427303855865847,0.06298340861767311,-0.25091970456501606,-0.021242857142857202,0.3530135666666675,0.09765714285714285,-0.0394714285714286,1.0,6.5,6.502000000000001,1.0,5000
si5000,t3,2,0.015742857142857176,-0.27433311428571494,-0.002156941667027304,0.10433759330430001,-1.1668751477780592,-0.0027366693013934676,0.14159043292535908,-1.7366091199660196,-0.01921428571428597,0.6071813809523892,0.09599999999999999,-0.005691428571428584,1.0,6.504000000000001,6.000999999999998,1.0,5000
si5000,t3,3,0.013185714285713981,-0.4121836476190376,-0.0015951805337520504,0.12498230869702387,-2.3582562968093543,-0.0022359697445409055,0.18144984277434548,-3.5903601992086176,-0.023457142857143055,1.0898264952381043,0.09030857142857142,0.004277142857142849,1.0000000000000036,6.5,6.0,1.0,5000
si5000,t3,4,0.009199999999999948,-0.411182133333331,-0.0013666783636532948,0.1470104143762266,-3.8684278962169207,-0.0027372513201084714,0.30412505747966484,-8.360433432371165,-0.014714285714285569,0.908699333333324,0.08545142857142855,0.012879999999999992,1.0,7.0,5.5,1.0,5000
si5000,t3,5,0.009342857142857196,-0.5458565142857174,-0.0010603656056828502,0.14576305688366653,-4.925106926559237,-0.002499460181141467,0.35041273824078456,-12.195216439718452,-0.013942857142857432,1.0708624000000213,0.08415428571428571,0.019988571428571432,1.0,7.000999999999998,5.503,1.0,5000
si5000,t3,6,0.006040273412213275,-0.4275459926699766,-0.0008610195569141378,0.14409031961224916,-5.945098065892171,-0.0027110223110240533,0.4607076872463923,-19.488385263101854,-0.010157142857142863,0.9420247190476191,0.08285714285714284,0.026211428571428563,1.0030000000000001,7.506,5.0,1.0,5000
si5000,t3,7,0.0057285714285716565,-0.4791670523809731,-0.0008505734925549553,0.16646953114551827,-8.060898497786255,-0.0027039826839852835,0.5396070107364579,-26.835609106424883,-0.014371428571427886,1.5303451714285004,0.08444571428571428,0.03402571428571429,1.0,8.0,4.5,1.0,5000
si12500,t1,1,0.012200000000000188,-0.25748313333333606,-0.002344605889854986,0.10866758170521074,-1.17312831635234,-0.005679220779220534,0.2707134519480404,-3.140983172229732,-0.025214285714286057,0.7002835000000096,0.08053142857142856,-0.09164000000000007,1.0,8.004000000000001,4.5,1.0,12500
si12500,t1,2,0.01070575516770536,-0.30480724187231506,-0.0019142284606149932,0.1375749789491177,-2.3724083314562177,-0.003070169830169775,0.22989629442557002,-4.202484549765188,-0.02675714285714288,1.150712695238096,0.10020571428571426,-0.0038171428571428705,1.0009999999999977,7.0000000000000036,5.5,1.0,12500
si12500,t1,3,0.008042857142856992,-0.3280802190476124,-0.001284292178409735,0.13217746576783704,-3.296583162155638,-0.00350078492935527,0.3650143799056913,-9.409600252995272,-0.013942857142857534,0.8164599619047844,0.10222285714285712,0.014808571428571409,1.0,7.0,6.0,1.0,12500
si12500,t1,4,0.014200000000000058,-0.8011454666666703,-0.001340522217593159,0.1764120189007036,-5.701261092708061,-0.003176193012630393,0.42392963434822994,-14.041030511365447,-0.016242857142856882,1.1888785619047428,0.10153142857142856,0.016319999999999987,1.0,6.500999999999998,6.003,1.0,12500
si12500,t1,5,0.011828571428571105,-0.8316852952380713,-0.0013128276538435565,0.21110206198095735,-8.382616056697088,-0.0032353246753247787,0.5273591231168999,-21.385128805305634,-0.020771428571428243,1.820124638095209,0.1024742857142857,0.020765714285714287,1.0,7.009,5.5,1.0,12500
si12500,t1,6,0.008600000000000154,-0.7207788666666803,-0.0012203878474464566,0.232475876934119,-10.965738770906674,-0.0034720137005841427,0.6675404272297303,-31.97861840594043,-0.009585714285714315,0.9969464333333359,0.10410285714285712,0.024119999999999996,1.0,7.0,6.0,1.0,12500
si12500,t2,1,0.006400000000000003,0.024648533333333323,-0.000889450549450549,0.018593026875981168,0.003795647496985814,-0.0019692257219330635,0.03990714610579038,-0.10419504232733993,-0.016399999999999932,0.29064093333333224,0.09632571428571426,0.03175999999999999,1.0000000000000002,6.5,6.002000000000001,1.0,12500
si12500,t2,2,0.004914285714285741,-0.039076609523809994,-0.0008010642673761539,0.04050145783208635,-0.4099326103164994,-0.002681175745487405,0.13499134061221701,-1.5976039247957352,-0.01011428571428566,0.34220636190476017,0.09937714285714284,0.03490285714285714,1.0,7.004000000000001,6.000999999999998,1.0,12500
si12500,t2,3,0.007885714285714412,-0.20615040000000398,-0.0008811302982730901,0.07005962926216208,-1.2909742884816868,-0.003065637219923022,0.24526492446982323,-4.80410072189259,-0.015028571428571419,0.7068008761904755,0.09906285714285712,0.03168571428571426,1.0,7.0000000000000036,5.5,1.0,12500
si12500,t2,4,0.00668571428571435,-0.26998312380952677,-0.0010748979591836954,0.1152596709723913,-2.990612911508394,-0.003175464535462715,0.3481755383814131,-9.444389671304336,-0.016528571428571535,1.017362828571435,0.09823999999999998,0.03157714285714283,1.0,7.5,5.0,1.0,12500
si12500,t2,5,0.006057142857142738,-0.32620860952380215,-0.000784819995877994,0.10915654080661497,-3.6911829341067715,-0.0029764981328616086,0.4117711509566263,-14.13891315410835,-0.010357142857142645,0.7999530952380793,0.0999142857142857,0.029471428571428593,1.0,7.000999999999998,6.003,1.0,12500
si12500,t2,6,0.01024754838269389,-0.7345425718509622,-0.0009582464130149852,0.15982795850267928,-6.56525972348057,-0.002809236477807333,0.47069006326235313,-19.61582344405302,-0.010728571428571637,0.9858739571428762,0.09709714285714283,0.02941142857142857,1.0010000000000048,6.507999999999996,6.0,1.0,12500
si12500,t2,7,0.008042857142857044,-0.6846176333333245,-0.0009631304829622995,0.18859614405390754,-9.133457943401554,-0.0028753018410134818,0.5663898916735154,-27.793037665148496,-0.012028571428571841,1.279486676190519,0.09748571428571426,0.03196857142857143,1.0,7.0,5.5,1.0,12500
si12500,t3,1,0.006308821564157238,-0.025223879074773792,-0.0008293924237235945,0.02976469710387518,-0.1765255487141776,-0.001962236816962549,0.07171814347338486,-0.5620665760581698,-0.006814285714285698,0.19933382380952339,0.09336,0.03202285714285715,1.0009999999999994,6.501000000000001,6.504000000000001,1.0,12500
si12500,t3,2,0.008128571428571426,-0.15860329047619046,-0.0008332868186335101,0.054785274618898996,-0.8043905989472543,-0.0023603938918224376,0.15636378761809455,-2.494643130175353,-0.007885714285714203,0.3391580190476159,0.09377714285714285,0.03645714285714285,1.0,6.500999999999998,6.0000000000000036,1.0,12500
