sample_name,trial,cycle_number,line1_slope,line1_intercept,line2_quad_coeff,line2_line_coeff,line2_const_coeff,line3_quad_coeff,line3_line_coeff,line3_const_coeff,line4_slope,line4_intercept,max_peak,min_peak,time_line1,time_line2,time_line3,time_line4,viscosity_cp
water,b3,5,0.5515171199657847,-34.66595343039529,-0.022406153846160206,3.059026382418436,-103.94378930257488,0.007769950123168433,-1.1779183846334305,44.809996964377696,-1.0523456695223223,79.50185326682686,0.465302857142857,-1.4873542857142865,1.5009999999999977,6.5,5.503,1.5060000000000002,1
water,b3,6,0.8157078480674224,-63.493627879934444,-0.026452621664052708,4.381646777520024,-180.96863437842015,0.009070535179108078,-1.6307859441932375,73.4851861194327,-0.8946845714285555,80.59617191199852,0.5108514285714285,-1.4953085714285657,1.5030000000000001,6.0,5.5,1.5,1
water,a1,1,0.024241142857142482,-0.16518340228571188,-0.009882608270493587,0.19564285205663634,-0.8932348072403836,-0.00041118640507592876,0.008441500566465062,0.026458609553007193,-0.07240285714285674,1.3747430542857066,0.07106857142857141,-0.07516571428571374,1.5,4.5009999999999994,7.001000000000001,1.5,1
water,a1,2,0.025770857142857036,-0.5454467948571404,-0.00941161577638583,0.4599126389697245,-5.546355186443733,-0.00041642232338277526,0.02070984377693918,-0.188779971686554,-0.04973657142857178,1.6809623120000121,0.07048571428571428,-0.0707571428571425,1.5,4.004000000000001,7.501000000000001,1.5,1
water,a1,3,0.0018022857142854243,-0.08165323199998989,-0.006432670186956809,0.5071942691823172,-9.921983105320228,-2.8759811616957107e-05,-0.001593480439560206,0.18302922174140765,-0.06281828571428619,3.021729741714309,0.06965714285714285,-0.05398285714285706,1.5,5.5,6.0,1.5,1
water,a1,4,0.013102857142856843,-0.6705205828571282,-0.0050753061224492945,0.5531965402826081,-14.998327321954,0.0011933399933394611,-0.14537979247412905,4.475138068213096,-0.07275202085073551,4.547635345117762,0.07018285714285713,-0.06663428571428548,1.5,6.5,5.0,1.5009999999999977,1
water,a1,5,0.030597714285713857,-1.9760532514285434,-0.007713419913412174,1.0503876450206038,-35.68888981938058,-0.0001396668220601792,0.016912264386975913,-0.43481304661835574,-0.06327150373570502,4.8782260242899635,0.06881142857142855,-0.06583428571428557,1.5,4.5,7.006,1.5060000000000002,1
water,a1,6,0.01808742857142837,-1.4344117891428418,-0.0054402055087758435,0.9056595938459718,-37.62099825370587,0.00027803054088844896,-0.05343051243627073,2.6002925510276316,-0.05852342857142836,5.361797275428552,0.06473714285714285,-0.05491142857142826,1.5,6.0,5.5,1.5,1
si350,t1,1,0.1113171428571427,-0.4621335057142849,-0.0102808924408924,0.15564789786213803,-0.46011435020262775,0.00088573801049512,-0.03256741320862747,0.3543513443631601,-0.1768685714285722,2.9029832457142994,0.12701142857142855,-0.19473428571428547,1.4999999999999996,5.0,7.002000000000001,1.5,350
si350,t1,2,0.1180811428571425,-2.24296787314285,-0.006208676137124569,0.28406556495795116,-3.122679028462457,0.0020548760967373527,-0.12321701603301773,1.91504702107309,-0.161277142857142,5.006130737142832,0.12497142857142857,-0.1787485714285713,1.5,5.504000000000001,6.000999999999998,1.5000000000000036,350
si350,t1,3,0.08571485714285715,-2.891246579428572,-0.008739015270443878,0.6525251177165733,-12.050628485383125,0.0017574311402880822,-0.15772183829882672,3.6071222068337554,-0.16436971428571256,7.499500604571349,0.12551999999999996,-0.17301428571428584,1.5,5.5,6.0,1.5,350
si350,t1,4,0.1008331428571409,-4.857730521142762,-0.008704202464202242,0.901164322397577,-23.19737281227139,0.0008436734693872322,-0.10552007183667532,3.353348136052191,-0.1562257142857118,9.406680017142707,0.12685714285714284,-0.17460285714285678,1.5,5.0,6.5,1.5,350
si350,t1,5,0.09467342308824121,-5.946207257692188,-0.019964489795925643,2.6079218326539944,-85.04275351918298,-0.0006854292167127468,0.08824869349637145,-2.7183076722863437,-0.15022692726541115,11.234753740226363,0.12384571428571427,-0.17627999999999988,1.5009999999999977,2.5,9.003,1.5010000000000048,350
si350,t1,6,0.0731625466600566,-5.683639345051547,-0.011094025974026955,1.7971824140660908,-72.65191407939933,0.0012038304552594089,-0.21617643541607812,9.769935666386425,-0.1626817142857199,14.579836977714796,0.1248,-0.1689400000000001,1.5079999999999956,5.5,6.5,1.5,350
si350,t2,1,0.09337771428571444,-1.4461309708571457,-0.005826390175683176,0.22887370353850905,-2.117950899351354,0.0032017251565440007,-0.16447498622210502,2.1793185066065464,-0.14583600000000035,4.037645582285727,0.12521714285714283,-0.14858571428571438,1.5,6.001999999999999,5.5020000000000024,1.5,350
si350,t2,2,0.07783151091656497,-2.3587447347274857,-0.013171341991340275,0.8788163560172028,-14.53047154869804,0.00035303906177862104,-0.03698718031951737,0.9861078109835447,-0.13521657142857227,5.715845317714323,0.12271999999999998,-0.1472971428571427,1.5009999999999977,4.5000000000000036,7.0,1.5,350
si350,t2,3,0.06168171428571448,-2.797633544000009,-0.011440266400268146,1.1034956028506504,-26.478487703144754,0.0013404552590268032,-0.1522344385557423,4.386319419724851,-0.136639428571429,7.761536952000024,0.13461714285714282,-0.14417999999999986,1.5,5.0,6.5,1.5,350
