time_s,s1_flow_ml_min,s1_temp_c,s2_flow_ml_min,s2_temp_c,s3_flow_ml_min,s3_temp_c,s4_flow_ml_min,s4_temp_c
88,-0.016,33.6,-0.015,33.5,-0.014,33.6,-0.015,33.5
88.5,-0.016,33.6,-0.015,33.5,-0.016,33.6,-0.015,33.6
89,-0.016,33.6,-0.015,33.6,-0.016,33.5,-0.015,33.6
89.5,-0.015,33.6,-0.015,33.5,-0.012,33.6,-0.014,33.6
90,-0.015,33.6,-0.015,33.6,-0.014,33.5,-0.016,33.5
90.5,-0.016,33.6,-0.016,33.6,-0.013,33.5,-0.015,33.6
91,-0.016,33.6,-0.015,33.6,-0.014,33.5,-0.016,33.6
91.5,-0.016,33.6,-0.015,33.6,-0.015,33.6,-0.016,33.5
92,-0.016,33.6,-0.015,33.6,-0.015,33.6,-0.017,33.5
92.5,-0.016,33.5,-0.015,33.5,-0.016,33.6,-0.017,33.5
93,-0.016,33.5,-0.015,33.5,-0.018,33.5,-0.014,33.5
93.5,-0.016,33.5,-0.015,33.6,-0.017,33.5,-0.015,33.5
94,-0.016,33.5,-0.017,33.5,-0.015,33.5,-0.016,33.5
94.5,-0.016,33.5,-0.015,33.5,-0.015,33.5,-0.015,33.5
95,-0.016,33.5,-0.015,33.6,-0.017,33.6,-0.015,33.5
95.5,-0.016,33.5,-0.016,33.6,-0.014,33.6,-0.014,33.6
96,-0.016,33.5,-0.016,33.5,-0.016,33.5,-0.015,33.6
96.5,-0.016,33.5,-0.016,33.5,-0.014,33.5,-0.015,33.6
97,-0.016,33.5,-0.016,33.6,-0.013,33.5,-0.016,33.5
97.5,-0.016,33.5,-0.016,33.5,-0.016,33.6,-0.016,33.5
98,-0.016,33.6,-0.016,33.5,-0.015,33.6,-0.016,33.5
98.5,-0.016,33.5,-0.015,33.5,-0.015,33.5,-0.012,33.5
99,-0.016,33.5,-0.015,33.5,-0.013,33.5,-0.016,33.5
99.5,-0.016,33.6,-0.016,33.6,-0.016,33.5,-0.018,33.5
100,-0.016,33.5,-0.016,33.5,-0.017,33.5,-0.017,33.5
100.5,-0.016,33.5,-0.016,33.5,-0.016,33.6,-0.016,33.5
101,-0.016,33.5,-0.017,33.5,-0.017,33.5,-0.015,33.5
101.5,-0.016,33.5,-0.017,33.5,-0.016,33.5,-0.016,33.5
102,-0.016,33.6,-0.015,33.5,-0.015,33.6,-0.018,33.6
102.5,-0.017,33.5,-0.016,33.5,-0.015,33.5,-0.016,33.6
103,-0.017,33.5,-0.016,33.5,-0.018,33.5,-0.015,33.6
103.5,-0.017,33.6,-0.016,33.5,-0.017,33.6,-0.015,33.6
104,-0.016,33.6,-0.017,33.5,-0.016,33.6,-0.014,33.5
104.5,-0.016,33.6,-0.015,33.6,-0.017,33.6,-0.014,33.5
105,-0.016,33.6,-0.016,33.5,-0.015,33.6,-0.016,33.6
105.5,-0.016,33.6,-0.016,33.6,-0.016,33.6,-0.016,33.6
106,-0.016,33.6,-0.016,33.6,-0.016,33.6,-0.016,33.6
106.5,-0.016,33.6,-0.016,33.6,-0.018,33.6,-0.017,33.6
107,-0.016,33.6,-0.017,33.6,-0.017,33.6,-0.016,33.6
107.5,-0.016,33.6,-0.016,33.6,-0.017,33.6,-0.016,33.6
108,-0.016,33.6,-0.015,33.6,-0.016,33.6,-0.016,33.5
108.5,-0.016,33.6,-0.018,33.6,-0.016,33.6,-0.016,33.6
109,-0.016,33.6,-0.016,33.6,-0.018,33.6,-0.016,33.6
109.5,-0.016,33.6,-0.017,33.6,-0.016,33.6,-0.016,33.6
110,-0.016,33.6,-0.016,33.6,-0.017,33.6,-0.016,33.6
110.5,-0.016,33.6,-0.016,33.6,-0.018,33.6,-0.018,33.6
111,-0.017,33.6,-0.016,33.6,-0.017,33.6,-0.018,33.6
111.5,-0.017,33.6,-0.017,33.6,-0.018,33.6,-0.017,33.6
112,-0.017,33.6,-0.017,33.6,-0.017,33.6,-0.017,33.6
112.5,-0.018,33.6,-0.017,33.6,-0.016,33.7,-0.018,33.6
113,-0.017,33.6,-0.016,33.6,-0.017,33.6,-0.018,33.6
113.5,-0.017,33.6,-0.017,33.6,-0.017,33.6,-0.018,33.6
114,-0.017,33.6,-0.017,33.6,-0.016,33.6,-0.018,33.6
114.5,-0.017,33.6,-0.018,33.6,-0.016,33.7,-0.016,33.7
115,-0.016,33.6,-0.016,33.6,-0.015,33.6,-0.015,33.6
115.5,-0.016,33.6,-0.016,33.7,-0.014,33.6,-0.015,33.6
116,-0.017,33.6,-0.016,33.6,-0.016,33.6,-0.017,33.7
116.5,-0.018,33.7,-0.017,33.7,-0.016,33.6,-0.018,33.7
117,-0.018,33.6,-0.017,33.6,-0.016,33.7,-0.018,33.7
117.5,-0.018,33.7,-0.017,33.6,-0.017,33.7,-0.018,33.7
118,-0.017,33.7,-0.017,33.7,-0.016,33.6,-0.017,33.7
118.5,-0.018,33.7,-0.017,33.7,-0.017,33.7,-0.016,33.7
119,-0.018,33.7,-0.017,33.7,-0.017,33.7,-0.017,33.7
119.5,-0.018,33.7,-0.017,33.7,-0.017,33.7,-0.016,33.7
120,-0.018,33.7,-0.017,33.7,-0.016,33.7,-0.017,33.7
120.5,-0.018,33.7,-0.019,33.7,-0.017,33.7,-0.016,33.7
121,-0.023,33.7,-0.024,33.7,-0.022,33.7,-0.021,33.7
121.5,-0.039,33.7,-0.039,33.7,-0.039,33.7,-0.033,33.7
122,-0.029,33.7,-0.029,33.7,-0.033,33.6,-0.031,33.7
122.5,-0.021,33.6,-0.021,33.6,-0.021,33.7,-0.022,33.6
123,-0.02,33.6,-0.019,33.6,-0.02,33.6,-0.022,33.6
123.5,-0.02,33.6,-0.019,33.6,-0.02,33.6,-0.019,33.6
124,-0.02,33.6,-0.021,33.6,-0.02,33.6,-0.019,33.6
124.5,-0.02,33.6,-0.019,33.6,-0.019,33.6,-0.018,33.6
125,-0.02,33.6,-0.02,33.6,-0.019,33.6,-0.019,33.6
125.5,-0.02,33.6,-0.019,33.6,-0.02,33.6,-0.018,33.6
126,-0.02,33.6,-0.02,33.6,-0.02,33.6,-0.019,33.6
126.5,-0.02,33.6,-0.02,33.6,-0.02,33.6,-0.018,33.6
127,-0.02,33.6,-0.02,33.7,-0.02,33.7,-0.02,33.6
127.5,-0.02,33.6,-0.019,33.7,-0.019,33.7,-0.02,33.6
128,-0.02,33.6,-0.019,33.6,-0.017,33.6,-0.019,33.6
128.5,-0.019,33.7,-0.019,33.7,-0.018,33.7,-0.018,33.7
129,-0.019,33.7,-0.019,33.7,-0.018,33.7,-0.018,33.7
129.5,-0.018,33.7,-0.018,33.7,-0.017,33.7,-0.018,33.7
130,-0.018,33.7,-0.018,33.7,-0.017,33.7,-0.019,33.6
130.5,-0.018,33.7,-0.018,33.8,-0.017,33.7,-0.018,33.7
131,-0.018,33.7,-0.017,33.7,-0.017,33.7,-0.018,33.7
131.5,-0.018,33.7,-0.017,33.7,-0.017,33.7,-0.018,33.7
132,-0.018,33.7,-0.018,33.7,-0.017,33.8,-0.017,33.8
132.5,-0.018,33.8,-0.018,33.8,-0.017,33.8,-0.018,33.8
133,-0.019,33.7,-0.02,33.7,-0.018,33.7,-0.018,33.8
133.5,-0.02,33.8,-0.021,33.8,-0.019,33.8,-0.02,33.9
134,-0.02,33.8,-0.021,33.8,-0.019,33.8,-0.021,33.8
