time_s,s1_flow_ml_min,s1_temp_c
630,0.055,32.2
630.5,0.048,32.2
631,0.042,32.2
631.5,0.046,32.2
632,0.051,32.2
632.5,0.062,32.2
633,0.061,32.2
633.5,0.064,32.2
634,0.065,32.2
634.5,0.059,32.2
635,0.063,32.1
635.5,0.056,32.1
636,0.058,32.1
636.5,0.057,32.2
637,0.054,32.1
637.5,0.052,32.1
638,0.053,32.1
638.5,0.056,32.1
639,0.05,32.1
639.5,0.043,32.2
640,0.038,32.2
640.5,0.031,32.2
641,0.034,32.2
641.5,0.042,32.2
642,0.046,32.3
642.5,0.044,32.3
643,0.041,32.3
643.5,0.045,32.3
644,0.044,32.3
644.5,0.045,32.3
645,0.043,32.3
645.5,0.038,32.3
646,0.037,32.3
646.5,0.034,32.3
647,0.037,32.3
647.5,0.033,32.3
648,0.035,32.3
648.5,0.034,32.3
649,0.03,32.3
649.5,0.029,32.4
650,0.025,32.4
650.5,0.025,32.4
651,0.028,32.4
651.5,0.033,32.4
652,0.033,32.4
652.5,0.032,32.4
653,0.034,32.5
653.5,0.032,32.4
654,0.031,32.4
654.5,0.027,32.5
655,0.026,32.5
655.5,0.028,32.5
656,0.025,32.5
656.5,0.021,32.5
657,0.014,32.5
657.5,0.002,32.5
658,-0.023,32.6
658.5,-0.069,32.6
659,-0.122,32.6
659.5,-0.144,32.6
660,-0.111,32.5
660.5,-0.072,32.5
661,-0.047,32.5
661.5,-0.034,32.6
662,-0.03,32.6
662.5,-0.034,32.6
663,-0.037,32.7
663.5,-0.032,32.7
664,-0.03,32.7
664.5,-0.03,32.8
665,-0.032,32.8
665.5,-0.027,32.8
666,-0.019,32.9
666.5,-0.017,32.9
667,-0.021,32.9
667.5,-0.027,32.9
668,-0.03,32.9
668.5,-0.036,33
669,-0.034,33
669.5,-0.029,33
670,-0.028,33
670.5,-0.026,33
671,-0.024,33
671.5,-0.021,33
672,-0.021,33
672.5,-0.016,33
673,-0.01,33.1
673.5,-0.003,33.1
674,0.005,33.1
674.5,0.014,33.1
675,0.019,33.1
675.5,0.018,33.1
676,0.025,33.1
676.5,0.026,33.1
677,0.029,33.1
677.5,0.029,33.1
678,0.032,33.1
678.5,0.031,33.1
679,0.029,33.1
679.5,0.043,33
680,0.05,33
680.5,0.051,33
681,0.057,32.9
681.5,0.054,32.8
682,0.063,32.8
682.5,0.061,32.7
683,0.064,32.7
683.5,0.062,32.6
684,0.06,32.6
684.5,0.057,32.6
685,0.056,32.5
685.5,0.057,32.5
686,0.061,32.5
686.5,0.059,32.4
687,0.056,32.4
687.5,0.045,32.4
688,0.052,32.4
688.5,0.052,32.4
689,0.06,32.4
689.5,0.06,32.3
690,0.06,32.3
690.5,0.066,32.3
691,0.067,32.3
691.5,0.073,32.2
692,0.073,32.2
692.5,0.08,32.2
693,0.081,32.1
693.5,0.069,32.1
694,0.072,32.1
694.5,0.065,32
695,0.064,32
695.5,0.069,32
696,0.064,32
696.5,0.062,32
697,0.056,32
697.5,0.054,32
698,0.049,32
698.5,0.056,32
699,0.057,32
699.5,0.053,32
700,0.066,32
700.5,0.067,32
701,0.071,32
701.5,0.073,32
702,0.066,31.9
702.5,0.07,32
703,0.065,31.9
703.5,0.065,31.9
704,0.063,31.9
704.5,0.065,31.9
705,0.069,31.9
705.5,0.063,31.9
706,0.065,31.8
706.5,0.058,31.8
707,0.048,31.9
707.5,0.045,31.9
708,0.046,31.9
708.5,0.054,31.9
709,0.059,31.9
709.5,0.066,31.9
710,0.073,31.9
710.5,0.069,31.9
711,0.07,31.9
711.5,0.068,31.8
712,0.067,31.8
712.5,0.064,31.8
713,0.058,31.8
713.5,0.064,31.8
714,0.06,31.8
714.5,0.06,31.8
715,0.057,31.8
715.5,0.057,31.8
716,0.053,31.8
716.5,0.043,31.8
717,0.038,31.8
717.5,0.032,31.9
718,0.042,31.9
718.5,0.043,31.9
719,0.048,31.9
719.5,0.05,31.9
720,0.049,31.9
720.5,0.055,31.9
721,0.051,31.9
721.5,0.049,31.9
722,0.044,31.9
722.5,0.04,31.9
723,0.046,31.9
723.5,0.045,31.9
724,0.041,31.9
724.5,0.042,31.9
725,0.041,32
725.5,0.042,32
726,0.038,32
726.5,0.035,31.9
727,0.026,32
727.5,0.029,32
728,0.036,32
728.5,0.034,32.1
729,0.039,32
729.5,0.039,32
730,0.042,32.1
730.5,0.039,32.1
731,0.035,32.1
731.5,0.035,32.1
732,0.032,32.1
732.5,0.032,32.1
733,0.032,32.1
733.5,0.031,32.1
734,0.029,32.1
734.5,0.029,32.1
735,0.032,32.1
735.5,0.025,32.1
736,0.02,32.1
736.5,0.013,32.2
737,0.011,32.2
737.5,0.014,32.2
738,-0.003,32.3
738.5,-0.043,32.3
739,-0.112,32.3
739.5,-0.167,32.3
740,-0.174,32.2
740.5,-0.122,32.1
741,-0.067,32
741.5,-0.039,32.1
742,-0.03,32.1
742.5,-0.031,32.2
743,-0.031,32.2
743.5,-0.027,32.3
744,-0.014,32.4
744.5,-0.016,32.4
745,-0.026,32.4
745.5,-0.029,32.5
746,-0.02,32.5
746.5,-0.02,32.5
747,-0.029,32.6
747.5,-0.035,32.6
748,-0.034,32.6
748.5,-0.032,32.6
749,-0.025,32.6
749.5,-0.026,32.6
750,-0.026,32.7
750.5,-0.021,32.7
751,-0.019,32.7
751.5,-0.009,32.7
752,-0.012,32.8
752.5,-0.009,32.8
753,0.005,32.8
753.5,0.011,32.8
754,0.014,32.8
754.5,0.018,32.8
755,0.014,32.8
755.5,0.015,32.8
756,0.01,32.8
756.5,0.012,32.8
757,0.024,32.8
757.5,0.033,32.8
758,0.044,32.8
758.5,0.048,32.8
759,0.055,32.7
759.5,0.054,32.7
760,0.055,32.6
760.5,0.059,32.6
761,0.053,32.5
761.5,0.053,32.5
762,0.052,32.4
762.5,0.063,32.4
763,0.063,32.3
763.5,0.058,32.3
764,0.059,32.3
764.5,0.056,32.2
765,0.053,32.2
765.5,0.047,32.2
766,0.046,32.2
766.5,0.061,32.2
767,0.063,32.1
767.5,0.071,32.1
768,0.069,32
768.5,0.071,32
769,0.07,32
769.5,0.064,32
770,0.064,31.9
770.5,0.06,31.9
771,0.06,31.9
771.5,0.061,31.9
772,0.063,31.9
772.5,0.065,31.9
773,0.06,31.9
773.5,0.062,31.9
774,0.056,31.8
774.5,0.052,31.8
775,0.044,31.8
775.5,0.036,31.9
776,0.054,31.9
776.5,0.063,31.9
777,0.068,31.8
777.5,0.069,31.8
778,0.068,31.8
778.5,0.067,31.8
779,0.063,31.7
779.5,0.068,31.7
780,0.067,31.7
780.5,0.068,31.7
781,0.067,31.7
781.5,0.06,31.7
782,0.066,31.6
782.5,0.063,31.6
783,0.063,31.7
783.5,0.059,31.7
784,0.054,31.6
784.5,0.046,31.7
785,0.05,31.7
785.5,0.064,31.7
786,0.065,31.7
786.5,0.067,31.7
787,0.07,31.6
787.5,0.066,31.6
788,0.073,31.6
788.5,0.068,31.6
789,0.068,31.6
789.5,0.071,31.5
790,0.067,31.5
790.5,0.064,31.5
791,0.06,31.5
791.5,0.058,31.5
792,0.057,31.5
792.5,0.052,31.5
793,0.05,31.6
793.5,0.043,31.6
794,0.043,31.6
794.5,0.04,31.6
795,0.05,31.6
795.5,0.053,31.6
796,0.051,31.6
796.5,0.057,31.6
797,0.055,31.6
797.5,0.061,31.6
798,0.059,31.6
798.5,0.057,31.6
799,0.056,31.5
799.5,0.051,31.6
800,0.053,31.5
800.5,0.052,31.6
801,0.051,31.6
801.5,0.044,31.5
802,0.042,31.6
802.5,0.046,31.6
803,0.041,31.6
803.5,0.038,31.6
804,0.036,31.6
804.5,0.036,31.6
805,0.039,31.7
805.5,0.039,31.7
806,0.04,31.7
806.5,0.04,31.7
807,0.04,31.7
807.5,0.039,31.7
808,0.036,31.7
808.5,0.038,31.7
809,0.036,31.7
809.5,0.036,31.7
810,0.035,31.7
810.5,0.033,31.7
811,0.031,31.7
811.5,0.028,31.7
812,0.03,31.8
812.5,0.031,31.8
813,0.028,31.8
813.5,0.025,31.8
814,0.024,31.8
814.5,0.028,31.8
815,0.027,31.8
815.5,0.029,31.8
816,0.028,31.9
816.5,0.027,31.9
817,0.029,31.9
817.5,0.027,31.9
818,0.026,31.9
818.5,0.022,31.9
819,0.016,31.9
819.5,0.003,31.9
820,-0.029,31.9
820.5,-0.079,32
821,-0.128,32
821.5,-0.13,32
822,-0.099,31.9
822.5,-0.058,31.9
823,-0.034,31.9
823.5,-0.023,32
824,-0.021,32
824.5,-0.027,32.1
825,-0.031,32.1
825.5,-0.042,32.1
826,-0.042,32.2
826.5,-0.042,32.2
827,-0.041,32.2
827.5,-0.035,32.2
828,-0.032,32.2
828.5,-0.028,32.2
829,-0.032,32.2
829.5,-0.029,32.2
830,-0.025,32.3
830.5,-0.027,32.3
831,-0.027,32.3
831.5,-0.031,32.3
832,-0.031,32.3
832.5,-0.029,32.3
833,-0.024,32.4
833.5,-0.013,32.4
834,-0.007,32.4
834.5,-0.003,32.4
835,0.001,32.4
835.5,0.001,32.5
836,0.012,32.5
836.5,0.022,32.5
837,0.024,32.4
837.5,0.03,32.5
838,0.032,32.5
838.5,0.038,32.4
839,0.042,32.4
839.5,0.039,32.4
840,0.043,32.3
840.5,0.045,32.3
841,0.051,32.3
841.5,0.047,32.2
842,0.045,32.2
842.5,0.044,32.1
843,0.043,32.1
843.5,0.052,32.1
844,0.055,32
844.5,0.06,32
845,0.06,31.9
845.5,0.064,31.9
846,0.067,31.9
846.5,0.068,31.8
847,0.07,31.8
847.5,0.065,31.7
848,0.065,31.7
848.5,0.066,31.6
849,0.058,31.6
849.5,0.076,31.6
850,0.071,31.6
850.5,0.07,31.5
851,0.065,31.5
851.5,0.058,31.5
852,0.052,31.5
852.5,0.048,31.5
853,0.056,31.5
853.5,0.055,31.5
854,0.062,31.5
854.5,0.067,31.4
855,0.063,31.4
855.5,0.071,31.4
856,0.066,31.4
856.5,0.066,31.4
857,0.062,31.4
857.5,0.058,31.4
858,0.056,31.4
858.5,0.056,31.3
859,0.064,31.3
859.5,0.067,31.3
860,0.067,31.3
860.5,0.064,31.3
861,0.053,31.3
861.5,0.053,31.3
862,0.044,31.3
862.5,0.037,31.3
863,0.047,31.3
863.5,0.061,31.3
864,0.068,31.3
864.5,0.074,31.3
865,0.084,31.2
865.5,0.084,31.2
866,0.083,31.2
866.5,0.075,31.1
867,0.063,31.1
867.5,0.06,31.1
868,0.053,31.1
868.5,0.07,31.1
869,0.078,31.1
869.5,0.067,31.1
870,0.066,31.1
870.5,0.056,31.1
871,0.053,31.1
871.5,0.045,31.1
872,0.041,31.1
872.5,0.057,31.1
873,0.065,31.1
873.5,0.068,31.1
874,0.07,31.1
874.5,0.077,31.1
875,0.068,31.1
875.5,0.058,31
876,0.059,31
876.5,0.052,31
877,0.055,31
877.5,0.054,31
878,0.053,31.1
878.5,0.061,31.1
879,0.058,31.1
879.5,0.06,31
880,0.05,31.1
880.5,0.041,31.1
881,0.035,31.1
881.5,0.029,31.1
882,0.045,31.1
882.5,0.048,31.1
883,0.049,31.2
883.5,0.05,31.1
884,0.053,31.1
884.5,0.054,31.1
885,0.048,31.1
885.5,0.047,31.1
886,0.042,31.1
886.5,0.036,31.1
887,0.033,31.2
887.5,0.032,31.2
888,0.038,31.2
888.5,0.038,31.2
889,0.039,31.2
889.5,0.035,31.2
890,0.031,31.2
890.5,0.027,31.2
891,0.021,31.3
891.5,0.017,31.3
892,0.025,31.3
892.5,0.029,31.3
893,0.035,31.3
893.5,0.035,31.3
894,0.037,31.4
894.5,0.035,31.3
895,0.034,31.3
895.5,0.028,31.3
896,0.025,31.3
896.5,0.026,31.4
897,0.024,31.4
897.5,0.027,31.4
898,0.027,31.4
898.5,0.019,31.4
899,-0.007,31.4
899.5,-0.064,31.5
900,-0.142,31.5
900.5,-0.159,31.4
901,-0.108,31.4
901.5,-0.071,31.4
902,-0.045,31.4
902.5,-0.024,31.4
903,-0.023,31.5
903.5,-0.038,31.5
904,-0.059,31.6
904.5,-0.04,31.6
905,-0.024,31.6
905.5,-0.011,31.7
906,0.005,31.7
906.5,0.026,31.7
907,0.021,31.8
907.5,0.019,31.8
908,0.012,31.8
908.5,-0.001,31.8
909,-0.021,31.8
909.5,-0.042,31.9
910,-0.04,31.9
910.5,-0.019,31.9
911,-0.005,31.9
911.5,-0.006,31.9
912,-0.009,32
912.5,-0.012,32
913,-0.012,32
913.5,-0.013,32
914,-0.01,32
914.5,-0.004,32
915,0.002,32
915.5,0.008,32
916,0.012,32.1
916.5,0.009,32.1
917,0.016,32.1
917.5,0.016,32.1
918,0.018,32.1
918.5,0.018,32.1
919,0.016,32
919.5,0.021,32
920,0.029,32
920.5,0.037,32
921,0.039,32
921.5,0.041,32
922,0.049,31.9
922.5,0.051,31.9
923,0.062,31.8
923.5,0.059,31.7
924,0.059,31.7
924.5,0.06,31.6
925,0.059,31.6
925.5,0.058,31.5
926,0.053,31.5
926.5,0.061,31.4
927,0.059,31.4
927.5,0.058,31.4
928,0.056,31.4
928.5,0.047,31.3
929,0.049,31.3
929.5,0.056,31.3
930,0.061,31.3
930.5,0.06,31.3
931,0.062,31.2
931.5,0.064,31.2
932,0.064,31.2
932.5,0.073,31.2
933,0.076,31.1
933.5,0.077,31.1
934,0.074,31.1
934.5,0.065,31
935,0.07,31
935.5,0.063,31
936,0.069,31
936.5,0.073,31
937,0.065,30.9
937.5,0.063,30.9
938,0.056,30.9
938.5,0.059,31
939,0.064,30.9
939.5,0.061,30.9
940,0.06,30.9
940.5,0.062,30.9
941,0.069,30.9
941.5,0.07,30.9
942,0.072,30.9
942.5,0.071,30.9
943,0.065,30.8
943.5,0.068,30.8
944,0.064,30.8
944.5,0.064,30.8
945,0.062,30.8
945.5,0.068,30.8
946,0.067,30.8
946.5,0.062,30.8
947,0.061,30.8
947.5,0.054,30.8
948,0.048,30.8
948.5,0.051,30.8
949,0.054,30.8
949.5,0.058,30.8
950,0.061,30.8
950.5,0.073,30.8
951,0.074,30.8
951.5,0.066,30.8
952,0.073,30.7
952.5,0.065,30.7
953,0.069,30.7
953.5,0.066,30.7
954,0.059,30.7
954.5,0.054,30.7
955,0.051,30.7
955.5,0.064,30.7
956,0.061,30.7
956.5,0.056,30.7
957,0.051,30.7
957.5,0.043,30.7
958,0.041,30.7
